,b,f,n,snr,variable,value,Error Type,Segmentation Method,Signal to Noise Ratio,Error Rate
2206,14,214,5,40.0,SCT_ce,0.5,Object Count Error,SCT,40.0,0.5
2207,30,89,14,4.21428571429,SCT_ce,-1.1864686,Object Count Error,SCT,4.21428571429,-1.1864686
2208,5,203,6,33.0,SCT_ce,-9.405822,Object Count Error,SCT,33.0,-9.405822
2209,9,159,24,6.25,SCT_ce,-4.2279153,Object Count Error,SCT,6.25,-4.2279153
2210,41,205,7,23.4285714286,SCT_ce,1.0,Object Count Error,SCT,23.4285714286,1.0
2211,23,209,15,12.4,SCT_ce,-6.062069,Object Count Error,SCT,12.4,-6.062069
2212,14,145,12,10.9166666667,SCT_ce,-8.920133,Object Count Error,SCT,10.9166666667,-8.920133
2213,25,226,9,22.3333333333,SCT_ce,0.61839867,Object Count Error,SCT,22.3333333333,0.61839867
2214,31,111,13,6.15384615385,SCT_ce,-0.3221831,Object Count Error,SCT,6.15384615385,-0.3221831
2215,19,236,10,21.7,SCT_ce,-2.8521128,Object Count Error,SCT,21.7,-2.8521128
2216,17,111,9,10.4444444444,SCT_ce,-2.7552083,Object Count Error,SCT,10.4444444444,-2.7552083
2217,33,155,9,13.5555555556,SCT_ce,0.97868854,Object Count Error,SCT,13.5555555556,0.97868854
2218,39,211,15,11.4666666667,SCT_ce,0.32789558,Object Count Error,SCT,11.4666666667,0.32789558
2219,33,195,20,8.1,SCT_ce,-4.6070232,Object Count Error,SCT,8.1,-4.6070232
2220,18,179,23,7.0,SCT_ce,-9.439469,Object Count Error,SCT,7.0,-9.439469
2221,15,59,14,3.14285714286,SCT_ce,-9.280066,Object Count Error,SCT,3.14285714286,-9.280066
2222,49,156,17,6.29411764706,SCT_ce,0.73432344,Object Count Error,SCT,6.29411764706,0.73432344
2223,6,100,9,10.4444444444,SCT_ce,-8.588833,Object Count Error,SCT,10.4444444444,-8.588833
2224,46,172,20,6.3,SCT_ce,-0.5597148,Object Count Error,SCT,6.3,-0.5597148
2225,9,136,24,5.29166666667,SCT_ce,-4.145937,Object Count Error,SCT,5.29166666667,-4.145937
2226,46,229,21,8.71428571429,SCT_ce,-0.9159664,Object Count Error,SCT,8.71428571429,-0.9159664
2227,14,237,20,11.15,SCT_ce,-9.518717,Object Count Error,SCT,11.15,-9.518717
2228,14,93,5,15.8,SCT_ce,0.66019416,Object Count Error,SCT,15.8,0.66019416
2229,40,165,6,20.8333333333,SCT_ce,1.0,Object Count Error,SCT,20.8333333333,1.0
2230,33,153,10,12.0,SCT_ce,0.9268293,Object Count Error,SCT,12.0,0.9268293
2231,2,51,21,2.33333333333,SCT_ce,-0.5180103,Object Count Error,SCT,2.33333333333,-0.5180103
2232,1,132,11,11.9090909091,SCT_ce,-0.52006984,Object Count Error,SCT,11.9090909091,-0.52006984
2233,6,200,23,8.4347826087,SCT_ce,-2.352349,Object Count Error,SCT,8.4347826087,-2.352349
2234,36,124,22,4.0,SCT_ce,-4.539432,Object Count Error,SCT,4.0,-4.539432
2235,3,95,6,15.3333333333,SCT_ce,-6.2533555,Object Count Error,SCT,15.3333333333,-6.2533555
2236,37,192,20,7.75,SCT_ce,-2.9753695,Object Count Error,SCT,7.75,-2.9753695
2237,22,149,12,10.5833333333,SCT_ce,-3.2669983,Object Count Error,SCT,10.5833333333,-3.2669983
2238,40,215,13,13.4615384615,SCT_ce,0.8700658,Object Count Error,SCT,13.4615384615,0.8700658
2239,47,235,5,37.6,SCT_ce,1.0,Object Count Error,SCT,37.6,1.0
2240,26,103,18,4.27777777778,SCT_ce,-6.694859,Object Count Error,SCT,4.27777777778,-6.694859
2241,19,77,24,2.41666666667,SCT_ce,-10.017544,Object Count Error,SCT,2.41666666667,-10.017544
2242,32,118,25,3.44,SCT_ce,-8.592335,Object Count Error,SCT,3.44,-8.592335
2243,41,131,18,5.0,SCT_ce,-0.5498282,Object Count Error,SCT,5.0,-0.5498282
2244,37,161,13,9.53846153846,SCT_ce,0.68158346,Object Count Error,SCT,9.53846153846,0.68158346
2245,37,164,24,5.29166666667,SCT_ce,-6.1792116,Object Count Error,SCT,5.29166666667,-6.1792116
2246,17,58,5,8.2,SCT_ce,0.94310343,Object Count Error,SCT,8.2,0.94310343
2247,29,134,6,17.5,SCT_ce,1.0,Object Count Error,SCT,17.5,1.0
2248,30,196,12,13.8333333333,SCT_ce,0.11148086,Object Count Error,SCT,13.8333333333,0.11148086
2249,26,70,9,4.88888888889,SCT_ce,0.73406196,Object Count Error,SCT,4.88888888889,0.73406196
2250,8,152,25,5.76,SCT_ce,-3.4079602,Object Count Error,SCT,5.76,-3.4079602
2251,28,209,19,9.52631578947,SCT_ce,-6.638554,Object Count Error,SCT,9.52631578947,-6.638554
2252,11,78,24,2.79166666667,SCT_ce,-5.84396,Object Count Error,SCT,2.79166666667,-5.84396
2253,26,128,25,4.08,SCT_ce,-9.885666,Object Count Error,SCT,4.08,-9.885666
2254,12,214,22,9.18181818182,SCT_ce,-7.2640142,Object Count Error,SCT,9.18181818182,-7.2640142
2255,31,154,21,5.85714285714,SCT_ce,-6.4940977,Object Count Error,SCT,5.85714285714,-6.4940977
2256,33,170,16,8.5625,SCT_ce,-1.5393635,Object Count Error,SCT,8.5625,-1.5393635
2257,44,86,24,1.75,SCT_ce,-3.5563636,Object Count Error,SCT,1.75,-3.5563636
2258,12,112,12,8.33333333333,SCT_ce,-9.70346,Object Count Error,SCT,8.33333333333,-9.70346
2259,44,173,22,5.86363636364,SCT_ce,-1.8447713,Object Count Error,SCT,5.86363636364,-1.8447713
2260,19,63,6,7.33333333333,SCT_ce,0.8804714,Object Count Error,SCT,7.33333333333,0.8804714
2261,30,142,14,8.0,SCT_ce,-1.1555943,Object Count Error,SCT,8.0,-1.1555943
2262,24,150,16,7.875,SCT_ce,-6.185185,Object Count Error,SCT,7.875,-6.185185
2263,10,175,9,18.3333333333,SCT_ce,-10.101786,Object Count Error,SCT,18.3333333333,-10.101786
2264,13,200,9,20.7777777778,SCT_ce,-7.015707,Object Count Error,SCT,20.7777777778,-7.015707
2265,10,133,14,8.78571428571,SCT_ce,-9.212803,Object Count Error,SCT,8.78571428571,-9.212803
2266,50,236,10,18.6,SCT_ce,1.0,Object Count Error,SCT,18.6,1.0
2267,15,174,8,19.875,SCT_ce,-3.0459185,Object Count Error,SCT,19.875,-3.0459185
2268,20,175,25,6.2,SCT_ce,-10.495512,Object Count Error,SCT,6.2,-10.495512
2269,6,222,11,19.6363636364,SCT_ce,-6.658615,Object Count Error,SCT,19.6363636364,-6.658615
2270,46,154,15,7.2,SCT_ce,0.8506944,Object Count Error,SCT,7.2,0.8506944
2271,37,117,20,4.0,SCT_ce,-3.1760564,Object Count Error,SCT,4.0,-3.1760564
2272,35,234,13,15.3076923077,SCT_ce,0.5085537,Object Count Error,SCT,15.3076923077,0.5085537
2273,40,132,7,13.1428571429,SCT_ce,1.0,Object Count Error,SCT,13.1428571429,1.0
2274,36,103,18,3.72222222222,SCT_ce,-1.8587662,Object Count Error,SCT,3.72222222222,-1.8587662
2275,12,121,14,7.78571428571,SCT_ce,-10.188581,Object Count Error,SCT,7.78571428571,-10.188581
2276,3,218,15,14.3333333333,SCT_ce,-1.5098684,Object Count Error,SCT,14.3333333333,-1.5098684
2277,9,105,20,4.8,SCT_ce,-5.6201024,Object Count Error,SCT,4.8,-5.6201024
2278,43,103,24,2.5,SCT_ce,-3.360927,Object Count Error,SCT,2.5,-3.360927
2279,50,238,13,14.4615384615,SCT_ce,0.98630136,Object Count Error,SCT,14.4615384615,0.98630136
2280,39,187,23,6.4347826087,SCT_ce,-4.2281303,Object Count Error,SCT,6.4347826087,-4.2281303
2281,42,223,15,12.0666666667,SCT_ce,0.65656567,Object Count Error,SCT,12.0666666667,0.65656567
2282,9,152,9,15.8888888889,SCT_ce,-9.4424925,Object Count Error,SCT,15.8888888889,-9.4424925
2283,6,69,19,3.31578947368,SCT_ce,-3.299501,Object Count Error,SCT,3.31578947368,-3.299501
2284,39,240,10,20.1,SCT_ce,0.99668324,Object Count Error,SCT,20.1,0.99668324
2285,12,186,22,7.90909090909,SCT_ce,-6.7702703,Object Count Error,SCT,7.90909090909,-6.7702703
2286,38,210,12,14.3333333333,SCT_ce,0.9086379,Object Count Error,SCT,14.3333333333,0.9086379
2287,3,190,8,23.375,SCT_ce,-4.2116666,Object Count Error,SCT,23.375,-4.2116666
2288,27,155,11,11.6363636364,SCT_ce,0.21518987,Object Count Error,SCT,11.6363636364,0.21518987
2289,4,81,5,15.4,SCT_ce,-9.65641,Object Count Error,SCT,15.4,-9.65641
2290,11,183,17,10.1176470588,SCT_ce,-8.733564,Object Count Error,SCT,10.1176470588,-8.733564
2291,23,162,20,6.95,SCT_ce,-9.779152,Object Count Error,SCT,6.95,-9.779152
2292,33,126,21,4.42857142857,SCT_ce,-5.2540984,Object Count Error,SCT,4.42857142857,-5.2540984
2293,35,202,5,33.4,SCT_ce,1.0,Object Count Error,SCT,33.4,1.0
2294,39,91,5,10.4,SCT_ce,1.0,Object Count Error,SCT,10.4,1.0
2295,47,238,8,23.875,SCT_ce,1.0,Object Count Error,SCT,23.875,1.0
2296,49,152,9,11.4444444444,SCT_ce,1.0,Object Count Error,SCT,11.4444444444,1.0
2297,20,229,14,14.9285714286,SCT_ce,-6.684466,Object Count Error,SCT,14.9285714286,-6.684466
2298,46,151,6,17.5,SCT_ce,1.0,Object Count Error,SCT,17.5,1.0
2299,42,157,22,5.22727272727,SCT_ce,-2.3333333,Object Count Error,SCT,5.22727272727,-2.3333333
2300,7,178,8,21.375,SCT_ce,-10.679786,Object Count Error,SCT,21.375,-10.679786
2301,12,182,12,14.1666666667,SCT_ce,-10.437283,Object Count Error,SCT,14.1666666667,-10.437283
2302,3,195,25,7.68,SCT_ce,-0.8192771,Object Count Error,SCT,7.68,-0.8192771
2303,37,88,24,2.125,SCT_ce,-6.0458403,Object Count Error,SCT,2.125,-6.0458403
2304,27,135,10,10.8,SCT_ce,0.5382114,Object Count Error,SCT,10.8,0.5382114
2305,12,124,23,4.86956521739,SCT_ce,-6.562189,Object Count Error,SCT,4.86956521739,-6.562189
2306,30,119,13,6.84615384615,SCT_ce,-0.358804,Object Count Error,SCT,6.84615384615,-0.358804
2307,39,143,15,6.93333333333,SCT_ce,0.35478547,Object Count Error,SCT,6.93333333333,0.35478547
2308,38,88,25,2.0,SCT_ce,-6.0393834,Object Count Error,SCT,2.0,-6.0393834
2309,36,150,25,4.56,SCT_ce,-7.287986,Object Count Error,SCT,4.56,-7.287986
2310,9,170,6,26.8333333333,SCT_pe,-13.9974803925,Foreground Pixel Count Error,SCT,26.8333333333,-13.9974803925
2311,36,138,19,5.36842105263,SCT_pe,-14.1503124237,Foreground Pixel Count Error,SCT,5.36842105263,-14.1503124237
2312,24,74,16,3.125,SCT_pe,-14.2315502167,Foreground Pixel Count Error,SCT,3.125,-14.2315502167
2313,38,165,15,8.46666666667,SCT_pe,-16.6795101166,Foreground Pixel Count Error,SCT,8.46666666667,-16.6795101166
2314,26,217,15,12.7333333333,SCT_pe,-14.3520927429,Foreground Pixel Count Error,SCT,12.7333333333,-14.3520927429
2315,5,105,15,6.66666666667,SCT_pe,-10.3776683807,Foreground Pixel Count Error,SCT,6.66666666667,-10.3776683807
2316,13,129,19,6.10526315789,SCT_pe,-11.5590333939,Foreground Pixel Count Error,SCT,6.10526315789,-11.5590333939
2317,3,86,25,3.32,SCT_pe,-7.10830831528,Foreground Pixel Count Error,SCT,3.32,-7.10830831528
2318,48,219,8,21.375,SCT_pe,-14.5709342957,Foreground Pixel Count Error,SCT,21.375,-14.5709342957
2319,9,192,21,8.71428571429,SCT_pe,-8.53647518158,Foreground Pixel Count Error,SCT,8.71428571429,-8.53647518158
2320,15,68,20,2.65,SCT_pe,-11.1110343933,Foreground Pixel Count Error,SCT,2.65,-11.1110343933
2321,28,137,13,8.38461538462,SCT_pe,-12.6511487961,Foreground Pixel Count Error,SCT,8.38461538462,-12.6511487961
2322,18,197,24,7.45833333333,SCT_pe,-10.7279844284,Foreground Pixel Count Error,SCT,7.45833333333,-10.7279844284
2323,37,232,6,32.5,SCT_pe,-14.7122907639,Foreground Pixel Count Error,SCT,32.5,-14.7122907639
2324,49,168,17,7.0,SCT_pe,-15.8365507126,Foreground Pixel Count Error,SCT,7.0,-15.8365507126
2325,26,188,20,8.1,SCT_pe,-13.8891935349,Foreground Pixel Count Error,SCT,8.1,-13.8891935349
2326,38,146,15,7.2,SCT_pe,-14.8280563354,Foreground Pixel Count Error,SCT,7.2,-14.8280563354
2327,7,166,7,22.7142857143,SCT_pe,-12.5785484314,Foreground Pixel Count Error,SCT,22.7142857143,-12.5785484314
2328,9,185,20,8.8,SCT_pe,-9.8388004303,Foreground Pixel Count Error,SCT,8.8,-9.8388004303
2329,13,229,20,10.8,SCT_pe,-11.0365095139,Foreground Pixel Count Error,SCT,10.8,-11.0365095139
2330,7,101,21,4.47619047619,SCT_pe,-8.33327960968,Foreground Pixel Count Error,SCT,4.47619047619,-8.33327960968
2331,8,137,5,25.8,SCT_pe,-12.877872467,Foreground Pixel Count Error,SCT,25.8,-12.877872467
2332,35,140,12,8.75,SCT_pe,-16.4211750031,Foreground Pixel Count Error,SCT,8.75,-16.4211750031
2333,26,128,7,14.5714285714,SCT_pe,-14.9778051376,Foreground Pixel Count Error,SCT,14.5714285714,-14.9778051376
2334,42,173,8,16.375,SCT_pe,-14.8982515335,Foreground Pixel Count Error,SCT,16.375,-14.8982515335
2335,27,218,10,19.1,SCT_pe,-16.0469493866,Foreground Pixel Count Error,SCT,19.1,-16.0469493866
2336,1,204,24,8.45833333333,SCT_pe,-7.19979810715,Foreground Pixel Count Error,SCT,8.45833333333,-7.19979810715
2337,3,164,13,12.3846153846,SCT_pe,-8.16182899475,Foreground Pixel Count Error,SCT,12.3846153846,-8.16182899475
2338,25,124,11,9.0,SCT_pe,-14.977350235,Foreground Pixel Count Error,SCT,9.0,-14.977350235
2339,30,129,23,4.30434782609,SCT_pe,-13.047709465,Foreground Pixel Count Error,SCT,4.30434782609,-13.047709465
2340,4,174,18,9.44444444444,SCT_pe,-8.25148963928,Foreground Pixel Count Error,SCT,9.44444444444,-8.25148963928
2341,24,94,19,3.68421052632,SCT_pe,-12.8054895401,Foreground Pixel Count Error,SCT,3.68421052632,-12.8054895401
2342,35,201,17,9.76470588235,SCT_pe,-14.4783372879,Foreground Pixel Count Error,SCT,9.76470588235,-14.4783372879
2343,35,162,6,21.1666666667,SCT_pe,-14.0728521347,Foreground Pixel Count Error,SCT,21.1666666667,-14.0728521347
2344,6,147,16,8.8125,SCT_pe,-8.98075294495,Foreground Pixel Count Error,SCT,8.8125,-8.98075294495
2345,6,221,25,8.6,SCT_pe,-9.02610397339,Foreground Pixel Count Error,SCT,8.6,-9.02610397339
2346,33,181,11,13.4545454545,SCT_pe,-13.8633804321,Foreground Pixel Count Error,SCT,13.4545454545,-13.8633804321
2347,41,229,8,23.5,SCT_pe,-13.7880382538,Foreground Pixel Count Error,SCT,23.5,-13.7880382538
2348,19,169,10,15.0,SCT_pe,-14.0437927246,Foreground Pixel Count Error,SCT,15.0,-14.0437927246
2349,50,173,14,8.78571428571,SCT_pe,-14.8366775513,Foreground Pixel Count Error,SCT,8.78571428571,-14.8366775513
2350,11,196,23,8.04347826087,SCT_pe,-10.501282692,Foreground Pixel Count Error,SCT,8.04347826087,-10.501282692
2351,12,229,21,10.3333333333,SCT_pe,-10.316491127,Foreground Pixel Count Error,SCT,10.3333333333,-10.316491127
2352,25,101,21,3.61904761905,SCT_pe,-12.5744895935,Foreground Pixel Count Error,SCT,3.61904761905,-12.5744895935
2353,6,133,19,6.68421052632,SCT_pe,-8.4174823761,Foreground Pixel Count Error,SCT,6.68421052632,-8.4174823761
2354,25,84,6,9.83333333333,SCT_pe,-14.554268837,Foreground Pixel Count Error,SCT,9.83333333333,-14.554268837
2355,4,154,14,10.7142857143,SCT_pe,-9.10836219788,Foreground Pixel Count Error,SCT,10.7142857143,-9.10836219788
2356,2,104,23,4.4347826087,SCT_pe,-6.44475698471,Foreground Pixel Count Error,SCT,4.4347826087,-6.44475698471
2357,44,232,25,7.52,SCT_pe,-14.1912536621,Foreground Pixel Count Error,SCT,7.52,-14.1912536621
2358,44,132,22,4.0,SCT_pe,-13.2750854492,Foreground Pixel Count Error,SCT,4.0,-13.2750854492
2359,19,169,19,7.89473684211,SCT_pe,-11.2622585297,Foreground Pixel Count Error,SCT,7.89473684211,-11.2622585297
2360,15,217,16,12.625,SCT_pe,-12.3970108032,Foreground Pixel Count Error,SCT,12.625,-12.3970108032
2361,1,213,17,12.4705882353,SCT_pe,-7.29745769501,Foreground Pixel Count Error,SCT,12.4705882353,-7.29745769501
2362,18,129,7,15.8571428571,SCT_pe,-16.1170845032,Foreground Pixel Count Error,SCT,15.8571428571,-16.1170845032
2363,31,212,7,25.8571428571,SCT_pe,-16.7725124359,Foreground Pixel Count Error,SCT,25.8571428571,-16.7725124359
2364,7,167,15,10.6666666667,SCT_pe,-8.44984054565,Foreground Pixel Count Error,SCT,10.6666666667,-8.44984054565
2365,5,205,10,20.0,SCT_pe,-10.3435630798,Foreground Pixel Count Error,SCT,20.0,-10.3435630798
2366,34,119,13,6.53846153846,SCT_pe,-13.7054481506,Foreground Pixel Count Error,SCT,6.53846153846,-13.7054481506
2367,32,173,15,9.4,SCT_pe,-16.8275871277,Foreground Pixel Count Error,SCT,9.4,-16.8275871277
2368,13,90,10,7.7,SCT_pe,-14.7979755402,Foreground Pixel Count Error,SCT,7.7,-14.7979755402
2369,20,227,18,11.5,SCT_pe,-13.7367630005,Foreground Pixel Count Error,SCT,11.5,-13.7367630005
2370,26,132,24,4.41666666667,SCT_pe,-12.7303829193,Foreground Pixel Count Error,SCT,4.41666666667,-12.7303829193
2371,48,200,11,13.8181818182,SCT_pe,-15.2072753906,Foreground Pixel Count Error,SCT,13.8181818182,-15.2072753906
2372,21,236,6,35.8333333333,SCT_pe,-13.6556444168,Foreground Pixel Count Error,SCT,35.8333333333,-13.6556444168
2373,9,210,10,20.1,SCT_pe,-13.5037755966,Foreground Pixel Count Error,SCT,20.1,-13.5037755966
2374,1,217,18,12.0,SCT_pe,-7.19053983688,Foreground Pixel Count Error,SCT,12.0,-7.19053983688
2375,38,176,8,17.25,SCT_pe,-14.5547876358,Foreground Pixel Count Error,SCT,17.25,-14.5547876358
2376,12,125,15,7.53333333333,SCT_pe,-10.4995985031,Foreground Pixel Count Error,SCT,7.53333333333,-10.4995985031
2377,37,149,25,4.48,SCT_pe,-12.5649003983,Foreground Pixel Count Error,SCT,4.48,-12.5649003983
2378,49,225,10,17.6,SCT_pe,-13.5161294937,Foreground Pixel Count Error,SCT,17.6,-13.5161294937
2379,19,217,5,39.6,SCT_pe,-13.6038627625,Foreground Pixel Count Error,SCT,39.6,-13.6038627625
2380,50,212,14,11.5714285714,SCT_pe,-15.0879669189,Foreground Pixel Count Error,SCT,11.5714285714,-15.0879669189
2381,45,141,7,13.7142857143,SCT_pe,-14.3009176254,Foreground Pixel Count Error,SCT,13.7142857143,-14.3009176254
2382,22,115,22,4.22727272727,SCT_pe,-12.2084054947,Foreground Pixel Count Error,SCT,4.22727272727,-12.2084054947
2383,14,117,20,5.15,SCT_pe,-9.5700340271,Foreground Pixel Count Error,SCT,5.15,-9.5700340271
2384,20,141,23,5.26086956522,SCT_pe,-12.3338184357,Foreground Pixel Count Error,SCT,5.26086956522,-12.3338184357
2385,8,204,15,13.0666666667,SCT_pe,-10.6271429062,Foreground Pixel Count Error,SCT,13.0666666667,-10.6271429062
2386,32,193,15,10.7333333333,SCT_pe,-15.0128412247,Foreground Pixel Count Error,SCT,10.7333333333,-15.0128412247
2387,35,160,7,17.8571428571,SCT_pe,-14.4109592438,Foreground Pixel Count Error,SCT,17.8571428571,-14.4109592438
2388,6,197,22,8.68181818182,SCT_pe,-7.70029211044,Foreground Pixel Count Error,SCT,8.68181818182,-7.70029211044
2389,16,113,5,19.4,SCT_pe,-15.2431354523,Foreground Pixel Count Error,SCT,19.4,-15.2431354523
2390,50,144,6,15.6666666667,SCT_pe,-16.3410396576,Foreground Pixel Count Error,SCT,15.6666666667,-16.3410396576
2391,4,218,6,35.6666666667,SCT_pe,-9.97771549225,Foreground Pixel Count Error,SCT,35.6666666667,-9.97771549225
2392,6,61,11,5.0,SCT_pe,-9.79646492004,Foreground Pixel Count Error,SCT,5.0,-9.79646492004
2393,13,83,17,4.11764705882,SCT_pe,-11.78647995,Foreground Pixel Count Error,SCT,4.11764705882,-11.78647995
2394,26,201,24,7.29166666667,SCT_pe,-12.5230741501,Foreground Pixel Count Error,SCT,7.29166666667,-12.5230741501
2395,20,175,17,9.11764705882,SCT_pe,-12.8012199402,Foreground Pixel Count Error,SCT,9.11764705882,-12.8012199402
2396,4,151,15,9.8,SCT_pe,-8.30156612396,Foreground Pixel Count Error,SCT,9.8,-8.30156612396
2397,14,127,8,14.125,SCT_pe,-15.1516227722,Foreground Pixel Count Error,SCT,14.125,-15.1516227722
2398,7,166,10,15.9,SCT_pe,-11.5201177597,Foreground Pixel Count Error,SCT,15.9,-11.5201177597
2399,22,192,22,7.72727272727,SCT_pe,-11.4467630386,Foreground Pixel Count Error,SCT,7.72727272727,-11.4467630386
2400,25,237,5,42.4,SCT_pe,-16.1624717712,Foreground Pixel Count Error,SCT,42.4,-16.1624717712
2401,50,179,16,8.0625,SCT_pe,-15.9884729385,Foreground Pixel Count Error,SCT,8.0625,-15.9884729385
2402,47,191,9,16.0,SCT_pe,-15.7161960602,Foreground Pixel Count Error,SCT,16.0,-15.7161960602
2403,23,179,21,7.42857142857,SCT_pe,-14.345500946,Foreground Pixel Count Error,SCT,7.42857142857,-14.345500946
2404,10,128,18,6.55555555556,SCT_pe,-9.52772331238,Foreground Pixel Count Error,SCT,6.55555555556,-9.52772331238
2405,36,176,13,10.7692307692,SCT_pe,-14.3504447937,Foreground Pixel Count Error,SCT,10.7692307692,-14.3504447937
2406,21,113,19,4.84210526316,SCT_pe,-13.1933488846,Foreground Pixel Count Error,SCT,4.84210526316,-13.1933488846
2407,50,202,25,6.08,SCT_pe,-14.0409832001,Foreground Pixel Count Error,SCT,6.08,-14.0409832001
2408,24,92,8,8.5,SCT_pe,-13.6900444031,Foreground Pixel Count Error,SCT,8.5,-13.6900444031
2409,23,88,11,5.90909090909,SCT_pe,-14.0557451248,Foreground Pixel Count Error,SCT,5.90909090909,-14.0557451248
2410,13,64,19,2.68421052632,SCT_pe,-11.297876358,Foreground Pixel Count Error,SCT,2.68421052632,-11.297876358
2411,21,180,22,7.22727272727,SCT_pe,-12.0537452698,Foreground Pixel Count Error,SCT,7.22727272727,-12.0537452698
2412,1,210,8,26.125,SCT_pe,-8.06165027618,Foreground Pixel Count Error,SCT,26.125,-8.06165027618
2413,6,60,22,2.45454545455,SCT_pe,-10.1149969101,Foreground Pixel Count Error,SCT,2.45454545455,-10.1149969101
2414,7,217,16,13.125,SCT_pe,-9.88993740082,Foreground Pixel Count Error,SCT,13.125,-9.88993740082
2415,26,200,6,29.0,SCT_pe,-16.7861652374,Foreground Pixel Count Error,SCT,29.0,-16.7861652374
2416,17,122,15,7.0,SCT_pe,-13.3981332779,Foreground Pixel Count Error,SCT,7.0,-13.3981332779
2417,32,151,8,14.875,SCT_pe,-13.1882390976,Foreground Pixel Count Error,SCT,14.875,-13.1882390976
2418,29,188,12,13.25,SCT_pe,-14.4435987473,Foreground Pixel Count Error,SCT,13.25,-14.4435987473
2419,20,204,21,8.7619047619,SCT_pe,-10.7360401154,Foreground Pixel Count Error,SCT,8.7619047619,-10.7360401154
2420,6,237,8,28.875,SCT_pe,-10.9386205673,Foreground Pixel Count Error,SCT,28.875,-10.9386205673
2421,16,131,21,5.47619047619,SCT_pe,-9.8923997879,Foreground Pixel Count Error,SCT,5.47619047619,-9.8923997879
2422,1,163,8,20.25,SCT_pe,-7.32878303528,Foreground Pixel Count Error,SCT,20.25,-7.32878303528
2423,22,68,5,9.2,SCT_pe,-14.7121162415,Foreground Pixel Count Error,SCT,9.2,-14.7121162415
2424,16,222,9,22.8888888889,SCT_pe,-15.1994380951,Foreground Pixel Count Error,SCT,22.8888888889,-15.1994380951
2425,23,153,11,11.8181818182,SCT_pe,-15.1385993958,Foreground Pixel Count Error,SCT,11.8181818182,-15.1385993958
2426,32,119,9,9.66666666667,SCT_pe,-14.9188041687,Foreground Pixel Count Error,SCT,9.66666666667,-14.9188041687
2427,48,136,22,4.0,SCT_pe,-15.0294332504,Foreground Pixel Count Error,SCT,4.0,-15.0294332504
2428,45,156,21,5.28571428571,SCT_pe,-14.5369234085,Foreground Pixel Count Error,SCT,5.28571428571,-14.5369234085
